ID,Name,Sex,Age,Height,Weight,Team,country,Games,Year,Season,City,Sport,Event,Medal
32936,Lars Erik Eriksen,M,29.0,190.0,75.0,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
32936,Lars Erik Eriksen,M,29.0,190.0,75.0,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
32936,Lars Erik Eriksen,M,29.0,190.0,75.0,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
32937,"Marius Eriksen, Jr.",M,25.0,,,Norway,NOR,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Downhill,
32937,"Marius Eriksen, Jr.",M,25.0,,,Norway,NOR,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Combined,
32938,"Emil Marius Eriksen, Sr.",M,25.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
32939,Nils Kristian Eriksen,M,25.0,,,Norway,NOR,1936 Summer,1936,Summer,Berlin,Football,Football Men's Football,Bronze
32941,Stein Eriksen,M,20.0,,,Norway,NOR,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Downhill,
32941,Stein Eriksen,M,20.0,,,Norway,NOR,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Slalom,
32941,Stein Eriksen,M,20.0,,,Norway,NOR,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Combined,
32941,Stein Eriksen,M,24.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Men's Downhill,
32941,Stein Eriksen,M,24.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Gold
32941,Stein Eriksen,M,24.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Men's Slalom,Silver
33059,Tor Albert Ersdal,M,24.0,181.0,70.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Double Sculls,
33075,John Ertzgaard,M,23.0,185.0,80.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,
33077,Arne Ervig,M,20.0,181.0,71.0,Norway,NOR,1960 Summer,1960,Summer,Roma,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",
33078,Eskil Ervik,M,27.0,183.0,83.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Men's 1,500 metres",
33078,Eskil Ervik,M,27.0,183.0,83.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Men's 5,000 metres",
33078,Eskil Ervik,M,31.0,183.0,83.0,Norway,NOR,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Men's 5,000 metres",
33078,Eskil Ervik,M,31.0,183.0,83.0,Norway,NOR,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Men's 10,000 metres",
33078,Eskil Ervik,M,31.0,183.0,83.0,Norway,NOR,2006 Winter,2006,Winter,Torino,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),
33196,"Johannes ""Johs"" Espelund (Arnesen-)",M,27.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Military Rifle, Three Positions, 300 metres",
33200,Gro Espeseth,F,23.0,172.0,65.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Bronze
33200,Gro Espeseth,F,27.0,172.0,65.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Gold
33291,Magnar Estenstad,M,27.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,
33291,Magnar Estenstad,M,27.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Bronze
33291,Magnar Estenstad,M,27.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
33312,Frode Estil,M,29.0,188.0,82.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Silver
33312,Frode Estil,M,29.0,188.0,82.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
33312,Frode Estil,M,29.0,188.0,82.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 10/10 kilometres Pursuit,Gold
33312,Frode Estil,M,29.0,188.0,82.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
33312,Frode Estil,M,33.0,188.0,82.0,Norway,NOR,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
33312,Frode Estil,M,33.0,188.0,82.0,Norway,NOR,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
33312,Frode Estil,M,33.0,188.0,82.0,Norway,NOR,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,Silver
33312,Frode Estil,M,33.0,188.0,82.0,Norway,NOR,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
33491,"Anders Evensen, Jr.",M,33.0,,,Apache,NOR,1948 Summer,1948,Summer,London,Sailing,Sailing Mixed 6 metres,
33492,Bernt Sverre Evensen,M,22.0,175.0,,Norway,NOR,1928 Winter,1928,Winter,Sankt Moritz,Speed Skating,Speed Skating Men's 500 metres,Gold
33492,Bernt Sverre Evensen,M,22.0,175.0,,Norway,NOR,1928 Winter,1928,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 1,500 metres",Silver
33492,Bernt Sverre Evensen,M,22.0,175.0,,Norway,NOR,1928 Winter,1928,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 5,000 metres",Bronze
33492,Bernt Sverre Evensen,M,22.0,175.0,,Norway,NOR,1928 Winter,1928,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 10,000 metres",
33492,Bernt Sverre Evensen,M,26.0,175.0,,Norway,NOR,1932 Winter,1932,Winter,Lake Placid,Speed Skating,Speed Skating Men's 500 metres,Silver
33492,Bernt Sverre Evensen,M,26.0,175.0,,Norway,NOR,1932 Winter,1932,Winter,Lake Placid,Speed Skating,"Speed Skating Men's 1,500 metres",
33492,Bernt Sverre Evensen,M,26.0,175.0,,Norway,NOR,1932 Winter,1932,Winter,Lake Placid,Speed Skating,"Speed Skating Men's 5,000 metres",
33492,Bernt Sverre Evensen,M,26.0,175.0,,Norway,NOR,1932 Winter,1932,Winter,Lake Placid,Speed Skating,"Speed Skating Men's 10,000 metres",
33493,Erling Evensen,M,33.0,,,Norway,NOR,1948 Winter,1948,Winter,Sankt Moritz,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,
33493,Erling Evensen,M,33.0,,,Norway,NOR,1948 Winter,1948,Winter,Sankt Moritz,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
33494,Frank Evensen,M,22.0,175.0,71.0,Norway,NOR,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Lightweight,
33495,Johan Remen Evensen,M,24.0,179.0,,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
33495,Johan Remen Evensen,M,24.0,179.0,,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Bronze
33496,Willy Steinert Evensen,M,29.0,,,Norway,NOR,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Fours,
33726,Jan-Roar Fagerli,M,25.0,187.0,87.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,
33726,Jan-Roar Fagerli,M,27.0,187.0,87.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,
33729,Pl Arne Fagernes,M,22.0,185.0,96.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Javelin Throw,
33729,Pl Arne Fagernes,M,26.0,185.0,96.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Javelin Throw,
33851,Osvald Anathon Thygesen Falch,M,21.0,,,Norway,NOR,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,Gold
33852,Eilert Dietrichson Falch-Lund,M,33.0,,,Fram,NOR,1908 Summer,1908,Summer,London,Sailing,Sailing Mixed 8 metres,
33852,Eilert Dietrichson Falch-Lund,M,37.0,,,Magda IX,NOR,1912 Summer,1912,Summer,Stockholm,Sailing,Sailing Mixed 12 metres,Gold
33853,John Falchenberg,M,24.0,,,Norway,NOR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Discus Throw,
33886,Rolf Falk-Larssen,M,23.0,173.0,67.0,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Speed Skating,Speed Skating Men's 500 metres,
33886,Rolf Falk-Larssen,M,23.0,173.0,67.0,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Men's 1,500 metres",
33886,Rolf Falk-Larssen,M,23.0,173.0,67.0,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Men's 5,000 metres",
33886,Rolf Falk-Larssen,M,27.0,173.0,67.0,Norway,NOR,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Men's 1,000 metres",
33886,Rolf Falk-Larssen,M,27.0,173.0,67.0,Norway,NOR,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Men's 1,500 metres",
33886,Rolf Falk-Larssen,M,27.0,173.0,67.0,Norway,NOR,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Men's 5,000 metres",
33887,Torbjrn Getz Falkanger,M,24.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Silver
33890,Jens Christian Balthazar Falkenberg,M,36.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Equestrianism,"Equestrianism Men's Dressage, Individual",
33890,Jens Christian Balthazar Falkenberg,M,36.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Equestrianism,"Equestrianism Men's Jumping, Individual",
33890,Jens Christian Balthazar Falkenberg,M,44.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Equestrianism,"Equestrianism Men's Dressage, Individual",
33891,Johan Christian Falkenberg,M,22.0,,,Norway,NOR,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Foil, Individual",
33891,Johan Christian Falkenberg,M,22.0,,,Norway,NOR,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's epee, Individual",
33891,Johan Christian Falkenberg,M,22.0,,,Norway,NOR,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's epee, Team",
33891,Johan Christian Falkenberg,M,26.0,,,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Individual",
33891,Johan Christian Falkenberg,M,26.0,,,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Team",
33891,Johan Christian Falkenberg,M,34.0,,,Norway,NOR,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Individual",
33891,Johan Christian Falkenberg,M,34.0,,,Norway,NOR,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Team",
33892,Otto Gabriel Grubbe Dietrichson Falkenberg,M,35.0,,,Mosk II,NOR,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 10 metres,Gold
33896,Leif Roar Falkum,M,27.0,186.0,72.0,Norway,NOR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's High Jump,
33897,Brre Erik Falkum-Hansen,M,32.0,,,Encore,NOR,1952 Summer,1952,Summer,Helsinki,Sailing,Sailing Mixed 5.5 metres,Silver
33918,Maiken Caspersen Falla,F,19.0,162.0,,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's Sprint,
33918,Maiken Caspersen Falla,F,23.0,162.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's Sprint,Gold
33981,Anders Fannemel,M,22.0,169.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
33981,Anders Fannemel,M,22.0,169.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
33981,Anders Fannemel,M,22.0,169.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Team",
34039,Camilla Helene Halls Farestveit,F,24.0,179.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),
34175,Sverre Melvin Farstad,M,27.0,,71.0,Norway,NOR,1948 Winter,1948,Winter,Sankt Moritz,Speed Skating,Speed Skating Men's 500 metres,
34175,Sverre Melvin Farstad,M,27.0,,71.0,Norway,NOR,1948 Winter,1948,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 1,500 metres",Gold
34337,Johan Mohr Faye,M,30.0,,,Fornebo,NOR,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 7 metres,Silver
34369,Harald Oliver Nikolai Frstad,M,30.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver
34441,Ole Hannibal Sommerfeldt Fegth,M,28.0,,77.0,Norwegian Rowing Association,NOR,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxed Eights,
34441,Ole Hannibal Sommerfeldt Fegth,M,32.0,,77.0,Kristiania Roklub-1,NOR,1912 Summer,1912,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Inriggers",
34441,Ole Hannibal Sommerfeldt Fegth,M,32.0,,77.0,Kristiania Roklub,NOR,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,
34631,Gisle Oddvar Fenne,M,24.0,181.0,67.0,Norway,NOR,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 20 kilometres,
34631,Gisle Oddvar Fenne,M,24.0,181.0,67.0,Norway,NOR,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,
34631,Gisle Oddvar Fenne,M,28.0,181.0,67.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Men's 20 kilometres,
34631,Gisle Oddvar Fenne,M,28.0,181.0,67.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,
34907,Finn Christian Ferner (Jacobsen-),M,32.0,178.0,75.0,Elisabeth X,NOR,1952 Summer,1952,Summer,Helsinki,Sailing,Sailing Mixed 6 metres,Silver
34907,Finn Christian Ferner (Jacobsen-),M,40.0,178.0,75.0,Struten,NOR,1960 Summer,1960,Summer,Roma,Sailing,Sailing Mixed 5.5 metres,
34909,Johan Martin Ferner (Jacobsen-),M,24.0,,,Elisabeth X,NOR,1952 Summer,1952,Summer,Helsinki,Sailing,Sailing Mixed 6 metres,Silver
35068,Per Ferskaug,M,25.0,185.0,70.0,Norway,NOR,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Multihull,
35169,Ole Gunnar Fidjestl,M,23.0,188.0,78.0,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
35169,Ole Gunnar Fidjestl,M,27.0,188.0,78.0,Norway,NOR,1988 Winter,1988,Winter,Calgary,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
35169,Ole Gunnar Fidjestl,M,27.0,188.0,78.0,Norway,NOR,1988 Winter,1988,Winter,Calgary,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Bronze
35433,Severin Finne,M,29.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's epee, Individual",
35433,Severin Finne,M,29.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's epee, Team",
35440,Parelius Normeyer Finnerud,M,23.0,172.0,59.0,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's Cross-Country, Individual",
35440,Parelius Normeyer Finnerud,M,23.0,172.0,59.0,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's Cross-Country, Team",
35445,Morten Finstad,M,26.0,181.0,85.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,
35598,Stein Olav Fiskebeck,M,36.0,178.0,74.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Men's Air Pistol, 10 metres",
35598,Stein Olav Fiskebeck,M,36.0,178.0,74.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Men's Free Pistol, 50 metres",
35599,ke Fiskerstrand,M,24.0,189.0,82.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Pairs,
35666,Nils Nielsen Fixdal,M,22.0,166.0,59.0,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Long Jump,
35666,Nils Nielsen Fixdal,M,22.0,166.0,59.0,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Triple Jump,
35675,Merete Fjeldavlie,F,23.0,168.0,63.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Super G,
35675,Merete Fjeldavlie,F,23.0,168.0,63.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
35675,Merete Fjeldavlie,F,23.0,168.0,63.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Slalom,
35675,Merete Fjeldavlie,F,23.0,168.0,63.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Combined,
35676,Allan Normann Fjeldheim,M,29.0,,,Norway,NOR,1948 Winter,1948,Winter,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,
35677,Nils Olav Fjeldheim,M,23.0,178.0,80.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",
35677,Nils Olav Fjeldheim,M,23.0,178.0,80.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",
35677,Nils Olav Fjeldheim,M,27.0,178.0,80.0,Norway,NOR,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
35678,Knut Andreas Fjeldsgaard,M,27.0,,,Norway,NOR,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,
35679,Svein Erik Fjeldstad,M,19.0,,,Norway,NOR,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,
35680,Torill Fjeldstad,F,17.0,175.0,65.0,Norway,NOR,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Downhill,
35680,Torill Fjeldstad,F,17.0,175.0,65.0,Norway,NOR,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
35680,Torill Fjeldstad,F,17.0,175.0,65.0,Norway,NOR,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Slalom,
35680,Torill Fjeldstad,F,21.0,175.0,65.0,Norway,NOR,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Women's Downhill,
35680,Torill Fjeldstad,F,21.0,175.0,65.0,Norway,NOR,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
35680,Torill Fjeldstad,F,21.0,175.0,65.0,Norway,NOR,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Women's Slalom,
35683,Kristian Adolf Fjerdingen,M,21.0,,,Norway,NOR,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,Gold
35684,Ragnar Fjoran,M,27.0,180.0,75.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,
35685,Svein Fjlberg,M,25.0,183.0,77.0,Norway,NOR,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,
35699,Helge Fladby (-Flatby),M,25.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Cycling,"Cycling Men's Road Race, Individual",
35699,Helge Fladby (-Flatby),M,25.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Cycling,"Cycling Men's Road Race, Team",
35736,Solrun Flats (-Risnes),F,33.0,178.0,66.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Women's Road Race, Individual",
35736,Solrun Flats (-Risnes),F,33.0,178.0,66.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Women's Individual Time Trial,
35738,Ann Kristin Aafedt Flatland,F,27.0,173.0,62.0,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Women's 7.5 kilometres Sprint,
35738,Ann Kristin Aafedt Flatland,F,27.0,173.0,62.0,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Women's 10 kilometres Pursuit,
35738,Ann Kristin Aafedt Flatland,F,27.0,173.0,62.0,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,
35738,Ann Kristin Aafedt Flatland,F,27.0,173.0,62.0,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Women's 15 kilometres,
35738,Ann Kristin Aafedt Flatland,F,27.0,173.0,62.0,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,
35738,Ann Kristin Aafedt Flatland,F,31.0,173.0,62.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 7.5 kilometres Sprint,
35738,Ann Kristin Aafedt Flatland,F,31.0,173.0,62.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 10 kilometres Pursuit,
35738,Ann Kristin Aafedt Flatland,F,31.0,173.0,62.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,
35738,Ann Kristin Aafedt Flatland,F,31.0,173.0,62.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 15 kilometres,
35738,Ann Kristin Aafedt Flatland,F,31.0,173.0,62.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Bronze
35790,Andrine Flemmen,F,23.0,172.0,64.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
35790,Andrine Flemmen,F,23.0,172.0,64.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Slalom,
35790,Andrine Flemmen,F,27.0,172.0,64.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
35795,Leif Flengsrud,M,25.0,,,Norway,NOR,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Road Race, Individual",
35795,Leif Flengsrud,M,25.0,,,Norway,NOR,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Road Race, Team",
35986,Kristen Flgstad,M,25.0,181.0,70.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Triple Jump,
36111,Lars Oscar Fonbk (Olsen-),M,24.0,165.0,60.0,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Marathon,
36290,Ivar Formo,M,20.0,188.0,78.0,Norway,NOR,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Bronze
36290,Ivar Formo,M,20.0,188.0,78.0,Norway,NOR,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
36290,Ivar Formo,M,24.0,188.0,78.0,Norway,NOR,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
36290,Ivar Formo,M,24.0,188.0,78.0,Norway,NOR,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
36290,Ivar Formo,M,24.0,188.0,78.0,Norway,NOR,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Gold
36290,Ivar Formo,M,24.0,188.0,78.0,Norway,NOR,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
36301,Dag Fornss,M,23.0,178.0,64.0,Norway,NOR,1972 Winter,1972,Winter,Sapporo,Speed Skating,"Speed Skating Men's 1,500 metres",
36301,Dag Fornss,M,23.0,178.0,64.0,Norway,NOR,1972 Winter,1972,Winter,Sapporo,Speed Skating,"Speed Skating Men's 10,000 metres",
36317,Kristian Forsberg,M,23.0,185.0,92.0,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,
36317,Kristian Forsberg,M,27.0,185.0,92.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,
36408,Hildegunn Fossen (-Mikkelsplass),F,22.0,167.0,60.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Women's 3 x 7.5 kilometres Relay,
36408,Hildegunn Fossen (-Mikkelsplass),F,24.0,167.0,60.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 7.5 kilometres Sprint,
36408,Hildegunn Fossen (-Mikkelsplass),F,24.0,167.0,60.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,
36408,Hildegunn Fossen (-Mikkelsplass),F,24.0,167.0,60.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,
36411,Per Eivind Fossum,M,25.0,,,Norway,NOR,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Alpine Skiing,Alpine Skiing Men's Combined,
36586,Stephen Kjell Foyn,M,20.0,180.0,84.0,Norway,NOR,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,
